F-score,feature,type
0.174355199523275,Mitoses,Avatar
1.0571960049734404,Clump Thickness,Avatar
2.072847447910275,Uniformity of Cell Size,Avatar
2.1873086856599437,Uniformity of Cell Shape,Avatar
0.7420155581662558,Marginal Adhesion,Avatar
0.9799435332974423,Single Epithelial Cell Size,Avatar
2.0599412084694197,Bare Nuclei,Avatar
1.514088943902626,Bland Chromatin,Avatar
1.0732694686698954,Normal Nucleoli,Avatar
0.16565809047239086,Mitoses,Avatar
0.9911307366144567,Clump Thickness,Avatar
1.9959471063159842,Uniformity of Cell Size,Avatar
2.232310706124325,Uniformity of Cell Shape,Avatar
0.7265702363180518,Marginal Adhesion,Avatar
0.9939889623731807,Single Epithelial Cell Size,Avatar
2.2868056087673,Bare Nuclei,Avatar
1.4177985535765267,Bland Chromatin,Avatar
0.9642714303871841,Normal Nucleoli,Avatar
0.15236932443408527,Mitoses,Avatar
1.154975859444445,Clump Thickness,Avatar
2.224934374672432,Uniformity of Cell Size,Avatar
2.390096752500153,Uniformity of Cell Shape,Avatar
0.769695513630456,Marginal Adhesion,Avatar
1.0476496346105841,Single Epithelial Cell Size,Avatar
1.907133593375778,Bare Nuclei,Avatar
1.4612201965559684,Bland Chromatin,Avatar
0.9831925452284459,Normal Nucleoli,Avatar
0.14909793854598846,Mitoses,Avatar
1.1333949525310187,Clump Thickness,Avatar
2.0927099900130615,Uniformity of Cell Size,Avatar
2.28106981682614,Uniformity of Cell Shape,Avatar
0.7649318556013961,Marginal Adhesion,Avatar
0.8828405580838316,Single Epithelial Cell Size,Avatar
2.505052775499269,Bare Nuclei,Avatar
1.4929344632678265,Bland Chromatin,Avatar
1.0173946502990125,Normal Nucleoli,Avatar
0.16782797363218918,Mitoses,Avatar
1.024315546607367,Clump Thickness,Avatar
2.1692743740149476,Uniformity of Cell Size,Avatar
2.17955692934994,Uniformity of Cell Shape,Avatar
0.8447737693249024,Marginal Adhesion,Avatar
1.054466016449722,Single Epithelial Cell Size,Avatar
2.0413673928689318,Bare Nuclei,Avatar
1.4560768571664202,Bland Chromatin,Avatar
0.9753017778061507,Normal Nucleoli,Avatar
0.13781892076061258,Mitoses,Avatar
1.1529846808013153,Clump Thickness,Avatar
1.9399348213828003,Uniformity of Cell Size,Avatar
1.980778534704154,Uniformity of Cell Shape,Avatar
0.7779976296531115,Marginal Adhesion,Avatar
1.0529518444672608,Single Epithelial Cell Size,Avatar
1.9574456483152398,Bare Nuclei,Avatar
1.505305490985335,Bland Chromatin,Avatar
0.9631815807903317,Normal Nucleoli,Avatar
0.17123356305980889,Mitoses,Avatar
1.1515025939826304,Clump Thickness,Avatar
2.1063654755962786,Uniformity of Cell Size,Avatar
2.1765270005023476,Uniformity of Cell Shape,Avatar
0.7723471750831552,Marginal Adhesion,Avatar
1.0482107341379434,Single Epithelial Cell Size,Avatar
2.1200925435844877,Bare Nuclei,Avatar
1.523543031154797,Bland Chromatin,Avatar
0.9483306773700947,Normal Nucleoli,Avatar
0.1667523967071969,Mitoses,Avatar
0.9809438332623466,Clump Thickness,Avatar
1.9928917714615793,Uniformity of Cell Size,Avatar
1.9920582704955445,Uniformity of Cell Shape,Avatar
0.7378848939087319,Marginal Adhesion,Avatar
1.0155138198767137,Single Epithelial Cell Size,Avatar
2.022669621833615,Bare Nuclei,Avatar
1.5007825696060555,Bland Chromatin,Avatar
0.9220644514139302,Normal Nucleoli,Avatar
0.15342182575478486,Mitoses,Avatar
1.1024560213823844,Clump Thickness,Avatar
2.1171058618384078,Uniformity of Cell Size,Avatar
2.164224692271354,Uniformity of Cell Shape,Avatar
0.8315367954390549,Marginal Adhesion,Avatar
1.0970907694556102,Single Epithelial Cell Size,Avatar
2.272497085349472,Bare Nuclei,Avatar
1.4732063525337902,Bland Chromatin,Avatar
1.0884294558968695,Normal Nucleoli,Avatar
0.17784123187133963,Mitoses,Avatar
1.1124308128993319,Clump Thickness,Avatar
2.2578303788998317,Uniformity of Cell Size,Avatar
2.0666502588893914,Uniformity of Cell Shape,Avatar
0.8385356490700082,Marginal Adhesion,Avatar
1.0674818229561143,Single Epithelial Cell Size,Avatar
1.8555179153955192,Bare Nuclei,Avatar
1.6291900536513038,Bland Chromatin,Avatar
1.0417650274656562,Normal Nucleoli,Avatar
0.1717871997072796,Mitoses,Avatar
1.116456132099572,Clump Thickness,Avatar
2.233214614568316,Uniformity of Cell Size,Avatar
2.232686562403294,Uniformity of Cell Shape,Avatar
0.7947763215307521,Marginal Adhesion,Avatar
1.0484882928337633,Single Epithelial Cell Size,Avatar
2.0862163069004125,Bare Nuclei,Avatar
1.3559030365587676,Bland Chromatin,Avatar
0.9531461287941749,Normal Nucleoli,Avatar
0.15364716191806901,Mitoses,Avatar
1.081668542870288,Clump Thickness,Avatar
2.192549747812178,Uniformity of Cell Size,Avatar
2.0136477918771125,Uniformity of Cell Shape,Avatar
0.7476166450854408,Marginal Adhesion,Avatar
1.0482460644402682,Single Epithelial Cell Size,Avatar
2.321617397980327,Bare Nuclei,Avatar
1.5515133158876544,Bland Chromatin,Avatar
0.9452094453710672,Normal Nucleoli,Avatar
0.13052180873636712,Mitoses,Avatar
1.2053359325095254,Clump Thickness,Avatar
2.1119871166857185,Uniformity of Cell Size,Avatar
2.166288475442157,Uniformity of Cell Shape,Avatar
0.7829255023330165,Marginal Adhesion,Avatar
1.0499217045340523,Single Epithelial Cell Size,Avatar
2.101642568594377,Bare Nuclei,Avatar
1.5017829883986114,Bland Chromatin,Avatar
0.9339860594989968,Normal Nucleoli,Avatar
0.15814812592995792,Mitoses,Avatar
1.0398111143060682,Clump Thickness,Avatar
2.2718283627839964,Uniformity of Cell Size,Avatar
2.103982589652566,Uniformity of Cell Shape,Avatar
0.776762201494385,Marginal Adhesion,Avatar
0.9821415047101312,Single Epithelial Cell Size,Avatar
2.096028240678259,Bare Nuclei,Avatar
1.5432395352630244,Bland Chromatin,Avatar
1.0636946881166471,Normal Nucleoli,Avatar
0.14571843926849753,Mitoses,Avatar
1.089842830186843,Clump Thickness,Avatar
2.091120043984921,Uniformity of Cell Size,Avatar
2.291929185351014,Uniformity of Cell Shape,Avatar
0.763973425307795,Marginal Adhesion,Avatar
1.0586312370196327,Single Epithelial Cell Size,Avatar
1.8682368340203097,Bare Nuclei,Avatar
1.5481067614807187,Bland Chromatin,Avatar
1.0429454355173309,Normal Nucleoli,Avatar
0.1789680335682125,Mitoses,Avatar
1.0441295180348098,Clump Thickness,Avatar
1.9529224801758645,Uniformity of Cell Size,Avatar
2.0468780059615828,Uniformity of Cell Shape,Avatar
0.7371717354793461,Marginal Adhesion,Avatar
0.9895341847723602,Single Epithelial Cell Size,Avatar
2.0941650378316146,Bare Nuclei,Avatar
1.5322274065898356,Bland Chromatin,Avatar
1.0012943348259797,Normal Nucleoli,Avatar
0.15028199451496388,Mitoses,Avatar
1.0122246202842282,Clump Thickness,Avatar
2.075344913302489,Uniformity of Cell Size,Avatar
2.093040245406008,Uniformity of Cell Shape,Avatar
0.8485029388156969,Marginal Adhesion,Avatar
0.9649729611462928,Single Epithelial Cell Size,Avatar
2.123873344012811,Bare Nuclei,Avatar
1.5272063067010375,Bland Chromatin,Avatar
1.0304112370486214,Normal Nucleoli,Avatar
0.17088743419636715,Mitoses,Avatar
1.0694686424818698,Clump Thickness,Avatar
2.040570709439143,Uniformity of Cell Size,Avatar
2.1094913181440114,Uniformity of Cell Shape,Avatar
0.8078237416828562,Marginal Adhesion,Avatar
0.9407233304017403,Single Epithelial Cell Size,Avatar
2.2014214092344475,Bare Nuclei,Avatar
1.408859508699083,Bland Chromatin,Avatar
0.8686465032321047,Normal Nucleoli,Avatar
0.15364342486010296,Mitoses,Avatar
1.1123413776644189,Clump Thickness,Avatar
2.0957385234048878,Uniformity of Cell Size,Avatar
2.171184334390567,Uniformity of Cell Shape,Avatar
0.8324064368062936,Marginal Adhesion,Avatar
1.0017715744014393,Single Epithelial Cell Size,Avatar
2.1810377440224378,Bare Nuclei,Avatar
1.5939955867844273,Bland Chromatin,Avatar
0.9220168659902002,Normal Nucleoli,Avatar
0.16189589963518541,Mitoses,Avatar
1.1355625113916583,Clump Thickness,Avatar
2.163836464960729,Uniformity of Cell Size,Avatar
1.9420440701006152,Uniformity of Cell Shape,Avatar
0.7256564259085626,Marginal Adhesion,Avatar
0.9542912478861062,Single Epithelial Cell Size,Avatar
1.9075076908641666,Bare Nuclei,Avatar
1.454900382694959,Bland Chromatin,Avatar
1.0285955942942073,Normal Nucleoli,Avatar
0.18741242459851068,Mitoses,Avatar
1.0452156707196256,Clump Thickness,Avatar
2.072957520029547,Uniformity of Cell Size,Avatar
2.148768478056933,Uniformity of Cell Shape,Avatar
0.7139135606359693,Marginal Adhesion,Avatar
1.1522307233802809,Single Epithelial Cell Size,Avatar
1.8910215170045155,Bare Nuclei,Avatar
1.54560776783846,Bland Chromatin,Avatar
0.9908810214856816,Normal Nucleoli,Avatar
0.14416272913410408,Mitoses,Avatar
1.1590128840507576,Clump Thickness,Avatar
1.969523495239494,Uniformity of Cell Size,Avatar
1.8738142929495216,Uniformity of Cell Shape,Avatar
0.7337628388938329,Marginal Adhesion,Avatar
1.0354021292353073,Single Epithelial Cell Size,Avatar
2.282668598150356,Bare Nuclei,Avatar
1.5229607156414375,Bland Chromatin,Avatar
0.9908327653802281,Normal Nucleoli,Avatar
0.15731533308743964,Mitoses,Avatar
1.0704612495741586,Clump Thickness,Avatar
2.074898403650659,Uniformity of Cell Size,Avatar
2.1905315673986316,Uniformity of Cell Shape,Avatar
0.7623747942514365,Marginal Adhesion,Avatar
1.0022609627663872,Single Epithelial Cell Size,Avatar
2.073075899395425,Bare Nuclei,Avatar
1.6176180474266069,Bland Chromatin,Avatar
0.9390628799922167,Normal Nucleoli,Avatar
0.17765906688835673,Mitoses,Avatar
1.1432410268493831,Clump Thickness,Avatar
2.046829560661644,Uniformity of Cell Size,Avatar
2.2928546529859113,Uniformity of Cell Shape,Avatar
0.6957877826921013,Marginal Adhesion,Avatar
1.0817889675034706,Single Epithelial Cell Size,Avatar
2.0791412144155816,Bare Nuclei,Avatar
1.3796462479183271,Bland Chromatin,Avatar
0.9738402260776573,Normal Nucleoli,Avatar
0.15422857842307686,Mitoses,Avatar
1.0204952620839942,Clump Thickness,Avatar
2.1811618469408103,Uniformity of Cell Size,Avatar
1.987817918637409,Uniformity of Cell Shape,Avatar
0.8412376303614358,Marginal Adhesion,Avatar
1.0295397488809481,Single Epithelial Cell Size,Avatar
2.253803305358489,Bare Nuclei,Avatar
1.5805031792354034,Bland Chromatin,Avatar
1.0134451797664314,Normal Nucleoli,Avatar
0.13314772351551024,Mitoses,Avatar
1.074847852753394,Clump Thickness,Avatar
2.3213702997599874,Uniformity of Cell Size,Avatar
2.137615564053558,Uniformity of Cell Shape,Avatar
0.9432422502056412,Marginal Adhesion,Avatar
1.0716106341117149,Single Epithelial Cell Size,Avatar
2.554784617781957,Bare Nuclei,Avatar
1.5563659941004448,Bland Chromatin,Avatar
0.90683884494005,Normal Nucleoli,Avatar
0.16744686235009643,Mitoses,Avatar
1.0461912607678372,Clump Thickness,Avatar
2.0912074243453684,Uniformity of Cell Size,Avatar
2.2327131533504554,Uniformity of Cell Shape,Avatar
0.7859830704960112,Marginal Adhesion,Avatar
1.078935439563514,Single Epithelial Cell Size,Avatar
2.2854708228888567,Bare Nuclei,Avatar
1.4818011286988537,Bland Chromatin,Avatar
0.8836736798865598,Normal Nucleoli,Avatar
0.16251036593325274,Mitoses,Avatar
1.0340530611184442,Clump Thickness,Avatar
2.3416319695665204,Uniformity of Cell Size,Avatar
2.2471418226529085,Uniformity of Cell Shape,Avatar
0.7999295733279267,Marginal Adhesion,Avatar
1.1068186457837428,Single Epithelial Cell Size,Avatar
2.1626984091084087,Bare Nuclei,Avatar
1.5483311919389136,Bland Chromatin,Avatar
1.0196055321690713,Normal Nucleoli,Avatar
0.17085575325240995,Mitoses,Avatar
1.0477280205589714,Clump Thickness,Avatar
2.0119284820025465,Uniformity of Cell Size,Avatar
2.380821392798829,Uniformity of Cell Shape,Avatar
0.7452228203061078,Marginal Adhesion,Avatar
0.9568938595837272,Single Epithelial Cell Size,Avatar
2.324436178481693,Bare Nuclei,Avatar
1.6234950856637165,Bland Chromatin,Avatar
0.9394429999821478,Normal Nucleoli,Avatar
0.13859007230923334,Mitoses,Avatar
1.0612779120543305,Clump Thickness,Avatar
2.2116611178773433,Uniformity of Cell Size,Avatar
2.129097188359096,Uniformity of Cell Shape,Avatar
0.8360615068275571,Marginal Adhesion,Avatar
0.9978291235698871,Single Epithelial Cell Size,Avatar
2.0677252578961904,Bare Nuclei,Avatar
1.4679901120158305,Bland Chromatin,Avatar
1.0263222100553613,Normal Nucleoli,Avatar
0.17079407257162652,Mitoses,Avatar
0.9963137999886653,Clump Thickness,Avatar
2.2232299282293218,Uniformity of Cell Size,Avatar
2.0875846648255525,Uniformity of Cell Shape,Avatar
0.804648649790588,Marginal Adhesion,Avatar
0.9632439412047433,Single Epithelial Cell Size,Avatar
2.030514491345439,Bare Nuclei,Avatar
1.4345308955939666,Bland Chromatin,Avatar
1.0062374420657143,Normal Nucleoli,Avatar
0.16900816106579652,Mitoses,Avatar
0.9897279108062499,Clump Thickness,Avatar
2.137399256002501,Uniformity of Cell Size,Avatar
2.199973961269584,Uniformity of Cell Shape,Avatar
0.8004672728644163,Marginal Adhesion,Avatar
0.9707511159147403,Single Epithelial Cell Size,Avatar
2.342693581806956,Bare Nuclei,Avatar
1.3687051480568597,Bland Chromatin,Avatar
0.9647432508076319,Normal Nucleoli,Avatar
0.14771438527678862,Mitoses,Avatar
1.050049154134255,Clump Thickness,Avatar
2.179662631198257,Uniformity of Cell Size,Avatar
2.1908323954130666,Uniformity of Cell Shape,Avatar
0.868390884264895,Marginal Adhesion,Avatar
1.0425992649989722,Single Epithelial Cell Size,Avatar
2.1614669804927753,Bare Nuclei,Avatar
1.5475234614861477,Bland Chromatin,Avatar
0.9637025036860547,Normal Nucleoli,Avatar
0.16301930474589085,Mitoses,Avatar
1.0868547141245593,Clump Thickness,Avatar
2.2979722545814867,Uniformity of Cell Size,Avatar
2.1920012480593294,Uniformity of Cell Shape,Avatar
0.8562562760177104,Marginal Adhesion,Avatar
1.1025727825677671,Single Epithelial Cell Size,Avatar
2.2009074701275715,Bare Nuclei,Avatar
1.333127342830992,Bland Chromatin,Avatar
0.9368690163497537,Normal Nucleoli,Avatar
0.16307842110748527,Mitoses,Avatar
1.2479607009680338,Clump Thickness,Avatar
2.258707547688506,Uniformity of Cell Size,Avatar
2.2151057166458075,Uniformity of Cell Shape,Avatar
0.8569553168311828,Marginal Adhesion,Avatar
1.0680524696134002,Single Epithelial Cell Size,Avatar
2.046219951092414,Bare Nuclei,Avatar
1.5678492227944407,Bland Chromatin,Avatar
1.1049184580102565,Normal Nucleoli,Avatar
0.1731225099548323,Mitoses,Avatar
1.1623947847426752,Clump Thickness,Avatar
2.119152983648428,Uniformity of Cell Size,Avatar
2.499123840078584,Uniformity of Cell Shape,Avatar
0.8249967090044874,Marginal Adhesion,Avatar
1.1291406533682533,Single Epithelial Cell Size,Avatar
1.9518185271205504,Bare Nuclei,Avatar
1.4214798032645146,Bland Chromatin,Avatar
0.9838033084970188,Normal Nucleoli,Avatar
0.16520581846522547,Mitoses,Avatar
1.1219003550611268,Clump Thickness,Avatar
1.9448140500467381,Uniformity of Cell Size,Avatar
2.0986633229291773,Uniformity of Cell Shape,Avatar
0.6822329789213613,Marginal Adhesion,Avatar
0.9411219083994943,Single Epithelial Cell Size,Avatar
2.2058069497394905,Bare Nuclei,Avatar
1.415353671453604,Bland Chromatin,Avatar
1.0378165462906788,Normal Nucleoli,Avatar
0.15133928788440487,Mitoses,Avatar
1.0384282358160302,Clump Thickness,Avatar
2.2225222836828626,Uniformity of Cell Size,Avatar
2.2413428282943455,Uniformity of Cell Shape,Avatar
0.854243085437148,Marginal Adhesion,Avatar
0.964659264040393,Single Epithelial Cell Size,Avatar
1.895857699156469,Bare Nuclei,Avatar
1.6920059070935136,Bland Chromatin,Avatar
1.1226255058274484,Normal Nucleoli,Avatar
0.16745848936075455,Mitoses,Avatar
1.2805948903489763,Clump Thickness,Avatar
2.317445992494046,Uniformity of Cell Size,Avatar
2.495510081585324,Uniformity of Cell Shape,Avatar
0.8534740456480298,Marginal Adhesion,Avatar
1.0806320719414475,Single Epithelial Cell Size,Avatar
2.057240323343186,Bare Nuclei,Avatar
1.59221166474811,Bland Chromatin,Avatar
1.0177074245498237,Normal Nucleoli,Avatar
0.17651653711561055,Mitoses,Avatar
1.2717526937411572,Clump Thickness,Avatar
2.09773822575337,Uniformity of Cell Size,Avatar
2.213452943111941,Uniformity of Cell Shape,Avatar
0.8249428011896897,Marginal Adhesion,Avatar
0.9322986747469445,Single Epithelial Cell Size,Avatar
2.233017742810033,Bare Nuclei,Avatar
1.4529328870723717,Bland Chromatin,Avatar
0.9601996461262663,Normal Nucleoli,Avatar
0.15724322320371342,Mitoses,Avatar
1.0429095694986446,Clump Thickness,Avatar
2.1667337901261967,Uniformity of Cell Size,Avatar
2.483261400508365,Uniformity of Cell Shape,Avatar
0.6821773243535876,Marginal Adhesion,Avatar
1.0013839786973284,Single Epithelial Cell Size,Avatar
1.946164176684401,Bare Nuclei,Avatar
1.5318217217800807,Bland Chromatin,Avatar
0.8942933774636396,Normal Nucleoli,Avatar
0.1617759577538541,Mitoses,Avatar
1.0927471453187099,Clump Thickness,Avatar
2.2222928878208106,Uniformity of Cell Size,Avatar
2.163994504206398,Uniformity of Cell Shape,Avatar
0.8262572570722256,Marginal Adhesion,Avatar
1.0082175329270537,Single Epithelial Cell Size,Avatar
1.8198868698319366,Bare Nuclei,Avatar
1.483421702696544,Bland Chromatin,Avatar
1.1536521656788554,Normal Nucleoli,Avatar
0.14551609258735268,Mitoses,Avatar
1.079447900717729,Clump Thickness,Avatar
2.0861686696149535,Uniformity of Cell Size,Avatar
1.998916684607105,Uniformity of Cell Shape,Avatar
0.7371553752140307,Marginal Adhesion,Avatar
0.9739943544543915,Single Epithelial Cell Size,Avatar
1.9519830485280898,Bare Nuclei,Avatar
1.6378095416080092,Bland Chromatin,Avatar
1.0081375377126194,Normal Nucleoli,Avatar
0.1575458370113051,Mitoses,Avatar
0.9141754285120931,Clump Thickness,Avatar
2.1051287218819197,Uniformity of Cell Size,Avatar
2.2045877081108887,Uniformity of Cell Shape,Avatar
0.7649279954934549,Marginal Adhesion,Avatar
1.0809877907261993,Single Epithelial Cell Size,Avatar
1.8537156445318874,Bare Nuclei,Avatar
1.4982637816826574,Bland Chromatin,Avatar
1.064325031697486,Normal Nucleoli,Avatar
0.15590857668527205,Mitoses,Avatar
1.101079311789152,Clump Thickness,Avatar
2.2576603946034335,Uniformity of Cell Size,Avatar
2.3227438593058953,Uniformity of Cell Shape,Avatar
0.9113586954547025,Marginal Adhesion,Avatar
1.122942264421877,Single Epithelial Cell Size,Avatar
1.91188445673785,Bare Nuclei,Avatar
1.5500170540872429,Bland Chromatin,Avatar
1.1644965784575687,Normal Nucleoli,Avatar
0.14689833170258224,Mitoses,Avatar
0.9298158155051323,Clump Thickness,Avatar
2.1091355941917014,Uniformity of Cell Size,Avatar
2.159664149751589,Uniformity of Cell Shape,Avatar
0.8021023672246443,Marginal Adhesion,Avatar
1.0234570049727105,Single Epithelial Cell Size,Avatar
2.146919712317745,Bare Nuclei,Avatar
1.4671290629062574,Bland Chromatin,Avatar
0.9501847314158774,Normal Nucleoli,Avatar
0.17239069452888744,Mitoses,Avatar
1.0436510439825646,Clump Thickness,Avatar
2.4563219656944097,Uniformity of Cell Size,Avatar
1.9307170797301856,Uniformity of Cell Shape,Avatar
0.8511177289982973,Marginal Adhesion,Avatar
1.002484236067629,Single Epithelial Cell Size,Avatar
2.0926255193340286,Bare Nuclei,Avatar
1.5461850275381748,Bland Chromatin,Avatar
1.062760891018276,Normal Nucleoli,Avatar
0.15752234828719375,Mitoses,Avatar
1.1706607750658646,Clump Thickness,Avatar
2.143470421367332,Uniformity of Cell Size,Avatar
2.3829954870910135,Uniformity of Cell Shape,Avatar
0.9606651424572011,Marginal Adhesion,Avatar
1.0326089353132655,Single Epithelial Cell Size,Avatar
2.1055941659506634,Bare Nuclei,Avatar
1.5615115396274901,Bland Chromatin,Avatar
1.0405233544593695,Normal Nucleoli,Avatar
0.17876664848342375,Mitoses,Avatar
1.1403963457117157,Clump Thickness,Avatar
1.9938782693421493,Uniformity of Cell Size,Avatar
2.1433234139109234,Uniformity of Cell Shape,Avatar
0.8911401466347942,Marginal Adhesion,Avatar
1.020655343424558,Single Epithelial Cell Size,Avatar
1.9900353483543678,Bare Nuclei,Avatar
1.4994520832302967,Bland Chromatin,Avatar
0.9132928925795463,Normal Nucleoli,Avatar
0.1588107000289747,Mitoses,Avatar
1.2518713110152158,Clump Thickness,Avatar
2.3752277164521125,Uniformity of Cell Size,Avatar
2.312779308507564,Uniformity of Cell Shape,Avatar
0.8060884270179342,Marginal Adhesion,Avatar
1.0632025152055573,Single Epithelial Cell Size,Avatar
2.697396506540909,Bare Nuclei,Avatar
1.515676016114556,Bland Chromatin,Avatar
1.0650675635498237,Normal Nucleoli,Avatar
0.1784682225186115,Mitoses,Avatar
1.1061772871486775,Clump Thickness,Avatar
2.235212091509677,Uniformity of Cell Size,Avatar
2.123860176773331,Uniformity of Cell Shape,Avatar
0.8145724094572399,Marginal Adhesion,Avatar
0.9433578109805495,Single Epithelial Cell Size,Avatar
2.071737863849632,Bare Nuclei,Avatar
1.4750028990936792,Bland Chromatin,Avatar
0.8931368953410915,Normal Nucleoli,Avatar
0.16121529978118881,Mitoses,Avatar
1.0242018815124352,Clump Thickness,Avatar
2.213183928789064,Uniformity of Cell Size,Avatar
2.377952078867233,Uniformity of Cell Shape,Avatar
0.8466148857322435,Marginal Adhesion,Avatar
0.9518223332551072,Single Epithelial Cell Size,Avatar
2.173042088465788,Bare Nuclei,Avatar
1.6627547229625061,Bland Chromatin,Avatar
0.9128013370470186,Normal Nucleoli,Avatar
0.16444880692878566,Mitoses,Avatar
1.098576036038984,Clump Thickness,Avatar
2.1243116485621467,Uniformity of Cell Size,Avatar
2.2902658342921924,Uniformity of Cell Shape,Avatar
0.9096683069913346,Marginal Adhesion,Avatar
1.0175107692025884,Single Epithelial Cell Size,Avatar
1.909112603218028,Bare Nuclei,Avatar
1.4074810672898586,Bland Chromatin,Avatar
1.1129010370170394,Normal Nucleoli,Avatar
0.18839589544478078,Mitoses,Avatar
1.3053045881648058,Clump Thickness,Avatar
1.9233926315430645,Uniformity of Cell Size,Avatar
2.1002445938785215,Uniformity of Cell Shape,Avatar
0.7261974830989877,Marginal Adhesion,Avatar
0.9579411575314242,Single Epithelial Cell Size,Avatar
1.8535990625798489,Bare Nuclei,Avatar
1.3300034587996772,Bland Chromatin,Avatar
0.9050298720988963,Normal Nucleoli,Avatar
0.15867095148525429,Mitoses,Avatar
1.0643343940794314,Clump Thickness,Avatar
2.1806722718066314,Uniformity of Cell Size,Avatar
2.1711377798658478,Uniformity of Cell Shape,Avatar
0.7688912407649637,Marginal Adhesion,Avatar
1.0160737736285363,Single Epithelial Cell Size,Avatar
2.1332346915376728,Bare Nuclei,Avatar
1.6427152787578854,Bland Chromatin,Avatar
1.0667648945379042,Normal Nucleoli,Avatar
0.15281711860150157,Mitoses,Avatar
1.2961809947346337,Clump Thickness,Avatar
2.1496355267937415,Uniformity of Cell Size,Avatar
2.173690689633669,Uniformity of Cell Shape,Avatar
0.9052090177840265,Marginal Adhesion,Avatar
1.007392823566006,Single Epithelial Cell Size,Avatar
2.186919850700163,Bare Nuclei,Avatar
1.4419935788377574,Bland Chromatin,Avatar
0.9250437234556156,Normal Nucleoli,Avatar
0.1671712903570623,Mitoses,Avatar
0.9895330600228456,Clump Thickness,Avatar
2.05498096440795,Uniformity of Cell Size,Avatar
2.2952295159940848,Uniformity of Cell Shape,Avatar
0.8202890466822558,Marginal Adhesion,Avatar
1.0163987498896503,Single Epithelial Cell Size,Avatar
2.2176095260620876,Bare Nuclei,Avatar
1.5300593891580998,Bland Chromatin,Avatar
0.9851227287596395,Normal Nucleoli,Avatar
0.17484551270260767,Mitoses,Avatar
1.0084151858414654,Clump Thickness,Avatar
2.1177000936894856,Uniformity of Cell Size,Avatar
2.2850205016515557,Uniformity of Cell Shape,Avatar
0.7562557422494227,Marginal Adhesion,Avatar
1.0949315567869677,Single Epithelial Cell Size,Avatar
2.0279398114977867,Bare Nuclei,Avatar
1.5254961229547475,Bland Chromatin,Avatar
1.1612008948674974,Normal Nucleoli,Avatar
0.14859605674023968,Mitoses,Avatar
1.032588490405454,Clump Thickness,Avatar
2.071886609378822,Uniformity of Cell Size,Avatar
2.361029836001645,Uniformity of Cell Shape,Avatar
0.8636813108979972,Marginal Adhesion,Avatar
0.964044945641382,Single Epithelial Cell Size,Avatar
2.1709987742227894,Bare Nuclei,Avatar
1.6517622941867809,Bland Chromatin,Avatar
0.8980971268640509,Normal Nucleoli,Avatar
0.1706282366886509,Mitoses,Avatar
1.0742768206356987,Clump Thickness,Avatar
2.079728743055096,Uniformity of Cell Size,Avatar
2.1354977073415204,Uniformity of Cell Shape,Avatar
0.7295647748150386,Marginal Adhesion,Avatar
1.145758306462621,Single Epithelial Cell Size,Avatar
1.8820392659455714,Bare Nuclei,Avatar
1.5848001389030608,Bland Chromatin,Avatar
1.1302013244613778,Normal Nucleoli,Avatar
0.1726339615505922,Mitoses,Avatar
1.2090913301311308,Clump Thickness,Avatar
2.3883921071545395,Uniformity of Cell Size,Avatar
2.1869301745798104,Uniformity of Cell Shape,Avatar
0.8125503450375072,Marginal Adhesion,Avatar
1.0596808769023727,Single Epithelial Cell Size,Avatar
2.245388994262613,Bare Nuclei,Avatar
1.541269464663675,Bland Chromatin,Avatar
0.9964272214528102,Normal Nucleoli,Avatar
0.15536117134769067,Mitoses,Avatar
0.40950824155892224,Clump Thickness,Synthpop
1.6333252606685478,Uniformity of Cell Size,Synthpop
1.3175223047871083,Uniformity of Cell Shape,Synthpop
0.8510985409767793,Marginal Adhesion,Synthpop
0.8611223585801646,Single Epithelial Cell Size,Synthpop
1.829931352543064,Bare Nuclei,Synthpop
1.016627294205084,Bland Chromatin,Synthpop
0.7370324257683696,Normal Nucleoli,Synthpop
0.1845680058204262,Mitoses,Synthpop
0.44870705817267165,Clump Thickness,Synthpop
1.5135321857697939,Uniformity of Cell Size,Synthpop
1.2431516714352882,Uniformity of Cell Shape,Synthpop
0.8295981107350201,Marginal Adhesion,Synthpop
0.856603069333994,Single Epithelial Cell Size,Synthpop
1.75685510606149,Bare Nuclei,Synthpop
1.0713626947204211,Bland Chromatin,Synthpop
0.7030531768194347,Normal Nucleoli,Synthpop
0.16722510153421183,Mitoses,Synthpop
0.42444869724493184,Clump Thickness,Synthpop
1.6806698075603836,Uniformity of Cell Size,Synthpop
1.5661762018828096,Uniformity of Cell Shape,Synthpop
0.9098204553747069,Marginal Adhesion,Synthpop
0.8640771050366791,Single Epithelial Cell Size,Synthpop
1.6968847322006313,Bare Nuclei,Synthpop
1.1793576304044873,Bland Chromatin,Synthpop
0.8741405159207523,Normal Nucleoli,Synthpop
0.20107123238343344,Mitoses,Synthpop
0.3744433493371436,Clump Thickness,Synthpop
1.6384602594409732,Uniformity of Cell Size,Synthpop
1.3252011298949535,Uniformity of Cell Shape,Synthpop
0.8623164993603332,Marginal Adhesion,Synthpop
0.8573497163052053,Single Epithelial Cell Size,Synthpop
1.9140936163198496,Bare Nuclei,Synthpop
0.9747059639503394,Bland Chromatin,Synthpop
0.7196408903749426,Normal Nucleoli,Synthpop
0.166042818172573,Mitoses,Synthpop
0.4151678470828405,Clump Thickness,Synthpop
