,F-score,feature,type
1101,0.8787430532985746,Marginal Adhesion,Original
1102,0.8265538703075921,Single Epithelial Cell Size,Original
1103,1.952987339298592,Bare Nuclei,Original
1104,1.444884159763632,Bland Chromatin,Original
1105,0.9488284176103786,Normal Nucleoli,Original
1106,0.20395987369483545,Mitoses,Original
1107,2.598769708445745,Clump Thickness,CTGAN
1108,1.368454205630668,Uniformity of Cell Size,CTGAN
1109,1.3387834201107387,Uniformity of Cell Shape,CTGAN
1110,0.530415400272035,Marginal Adhesion,CTGAN
1111,0.8517486199672895,Single Epithelial Cell Size,CTGAN
1112,3.905747044917894,Bare Nuclei,CTGAN
1113,0.8236056085231053,Bland Chromatin,CTGAN
1114,0.834903997672956,Normal Nucleoli,CTGAN
1115,0.0516601960934369,Mitoses,CTGAN
1116,1.2303376228021328,Clump Thickness,Original
1117,1.861970546024108,Uniformity of Cell Size,Original
1118,2.0509511915426066,Uniformity of Cell Shape,Original
1119,0.8398917626362957,Marginal Adhesion,Original
1120,0.8187174422554298,Single Epithelial Cell Size,Original
1121,1.7642732750708987,Bare Nuclei,Original
1122,1.3016939374587972,Bland Chromatin,Original
1123,1.0249700605897787,Normal Nucleoli,Original
1124,0.1971398951354836,Mitoses,Original
1125,2.4638589932754313,Clump Thickness,CTGAN
1126,1.3371345682103017,Uniformity of Cell Size,CTGAN
1127,1.3510235595152007,Uniformity of Cell Shape,CTGAN
1128,0.5619612767416374,Marginal Adhesion,CTGAN
1129,0.8996040256376914,Single Epithelial Cell Size,CTGAN
1130,3.78087703427571,Bare Nuclei,CTGAN
1131,0.7373230454847132,Bland Chromatin,CTGAN
1132,0.797685944978171,Normal Nucleoli,CTGAN
1133,0.06344842927539213,Mitoses,CTGAN
1134,1.0872145611112034,Clump Thickness,Original
1135,1.846557551240776,Uniformity of Cell Size,Original
1136,1.995947835142943,Uniformity of Cell Shape,Original
1137,0.8897426110945922,Marginal Adhesion,Original
1138,0.7660908813109885,Single Epithelial Cell Size,Original
1139,2.19978687167856,Bare Nuclei,Original
1140,1.5525707144718188,Bland Chromatin,Original
1141,0.9954004039423056,Normal Nucleoli,Original
1142,0.19404631412816903,Mitoses,Original
1143,2.243985623251062,Clump Thickness,CTGAN
1144,1.3333189874615812,Uniformity of Cell Size,CTGAN
1145,1.1294768506323067,Uniformity of Cell Shape,CTGAN
1146,0.5764749679762688,Marginal Adhesion,CTGAN
1147,0.8151308236902165,Single Epithelial Cell Size,CTGAN
1148,3.1632866047443895,Bare Nuclei,CTGAN
1149,0.7306943081817746,Bland Chromatin,CTGAN
1150,0.7773283369968013,Normal Nucleoli,CTGAN
1151,0.06715240210440089,Mitoses,CTGAN
1152,1.1371092919210695,Clump Thickness,Original
1153,1.8831205509949323,Uniformity of Cell Size,Original
1154,2.006981499485318,Uniformity of Cell Shape,Original
1155,0.8777204208305924,Marginal Adhesion,Original
1156,0.8754910928344342,Single Epithelial Cell Size,Original
1157,1.624582394283317,Bare Nuclei,Original
1158,1.3726391262428876,Bland Chromatin,Original
1159,1.008363250301067,Normal Nucleoli,Original
1160,0.21722121676085127,Mitoses,Original
1161,2.5181007941173905,Clump Thickness,CTGAN
1162,1.4843273904075192,Uniformity of Cell Size,CTGAN
1163,1.2665416986194133,Uniformity of Cell Shape,CTGAN
1164,0.5621269811059569,Marginal Adhesion,CTGAN
1165,0.8704135238311763,Single Epithelial Cell Size,CTGAN
1166,3.58627736511908,Bare Nuclei,CTGAN
1167,0.7981216708912264,Bland Chromatin,CTGAN
1168,0.8615204676787312,Normal Nucleoli,CTGAN
1169,0.055974122570079034,Mitoses,CTGAN
1170,1.0955005481704796,Clump Thickness,Original
1171,1.7897896829300675,Uniformity of Cell Size,Original
1172,1.8201563734141581,Uniformity of Cell Shape,Original
1173,0.7746571121408288,Marginal Adhesion,Original
1174,0.7630860897878243,Single Epithelial Cell Size,Original
1175,1.9414888854709422,Bare Nuclei,Original
1176,1.296441959901152,Bland Chromatin,Original
1177,0.8557855903592039,Normal Nucleoli,Original
1178,0.17188997080802476,Mitoses,Original
1179,2.470217110804236,Clump Thickness,CTGAN
1180,1.3569592503785661,Uniformity of Cell Size,CTGAN
1181,1.277907057052291,Uniformity of Cell Shape,CTGAN
1182,0.5704980476824187,Marginal Adhesion,CTGAN
1183,0.8847178289219612,Single Epithelial Cell Size,CTGAN
1184,3.5482685578549074,Bare Nuclei,CTGAN
1185,0.6704662363594033,Bland Chromatin,CTGAN
1186,0.7797001977181797,Normal Nucleoli,CTGAN
1187,0.05670583693722212,Mitoses,CTGAN
1188,1.1738228257621641,Clump Thickness,Original
1189,1.8755443666478764,Uniformity of Cell Size,Original
1190,1.8554796462542713,Uniformity of Cell Shape,Original
1191,0.8515274210713317,Marginal Adhesion,Original
1192,0.8656842878308091,Single Epithelial Cell Size,Original
1193,2.1223390927133203,Bare Nuclei,Original
1194,1.3397104569953073,Bland Chromatin,Original
1195,0.8871115109012665,Normal Nucleoli,Original
1196,0.18116119013690796,Mitoses,Original
1197,2.2702973956659176,Clump Thickness,CTGAN
1198,1.326445113680127,Uniformity of Cell Size,CTGAN
1199,1.375513404447599,Uniformity of Cell Shape,CTGAN
1200,0.5267065670504887,Marginal Adhesion,CTGAN
1201,0.9257992782633291,Single Epithelial Cell Size,CTGAN
1202,3.5973372874700837,Bare Nuclei,CTGAN
1203,0.7331060021177234,Bland Chromatin,CTGAN
1204,0.7789531502867472,Normal Nucleoli,CTGAN
1205,0.05132554659762051,Mitoses,CTGAN
1206,0.983578609756764,Clump Thickness,Original
1207,1.7127018512960692,Uniformity of Cell Size,Original
1208,1.7721994413616757,Uniformity of Cell Shape,Original
1209,0.8060489106189975,Marginal Adhesion,Original
1210,0.7734864061347347,Single Epithelial Cell Size,Original
1211,2.0066629300210725,Bare Nuclei,Original
1212,1.3165337678305051,Bland Chromatin,Original
1213,1.0004523602057507,Normal Nucleoli,Original
1214,0.16668756837113444,Mitoses,Original
1215,2.715220451940537,Clump Thickness,CTGAN
1216,1.5008665206986243,Uniformity of Cell Size,CTGAN
1217,1.261509385546106,Uniformity of Cell Shape,CTGAN
1218,0.5340880024289759,Marginal Adhesion,CTGAN
1219,0.8749746950194296,Single Epithelial Cell Size,CTGAN
1220,3.860859725109764,Bare Nuclei,CTGAN
1221,0.7512248879245239,Bland Chromatin,CTGAN
1222,0.8678760506804264,Normal Nucleoli,CTGAN
1223,0.0587978888958703,Mitoses,CTGAN
1224,1.0866037500357648,Clump Thickness,Original
1225,1.7374224701071561,Uniformity of Cell Size,Original
1226,1.9211146057211843,Uniformity of Cell Shape,Original
1227,0.9100121343902338,Marginal Adhesion,Original
1228,0.7946757247393805,Single Epithelial Cell Size,Original
1229,1.9576083836351201,Bare Nuclei,Original
1230,1.3599777735307614,Bland Chromatin,Original
1231,0.9033853469309548,Normal Nucleoli,Original
1232,0.1927218849329648,Mitoses,Original
1233,2.3340044591469162,Clump Thickness,CTGAN
1234,1.3268400704948986,Uniformity of Cell Size,CTGAN
1235,1.2206706673881837,Uniformity of Cell Shape,CTGAN
1236,0.5544905127330462,Marginal Adhesion,CTGAN
1237,0.8993841223331082,Single Epithelial Cell Size,CTGAN
1238,3.5725293601129384,Bare Nuclei,CTGAN
1239,0.6717008777852866,Bland Chromatin,CTGAN
1240,0.8387515701000412,Normal Nucleoli,CTGAN
1241,0.06305341515592429,Mitoses,CTGAN
1242,1.0224505069993544,Clump Thickness,Original
1243,1.7545708648828222,Uniformity of Cell Size,Original
1244,1.7700731147236648,Uniformity of Cell Shape,Original
1245,0.8996626894679243,Marginal Adhesion,Original
1246,0.8388693378003199,Single Epithelial Cell Size,Original
1247,1.9623624078958508,Bare Nuclei,Original
1248,1.3433782807257473,Bland Chromatin,Original
1249,1.004242500104706,Normal Nucleoli,Original
1250,0.17440635259941215,Mitoses,Original
1251,2.524197998690675,Clump Thickness,CTGAN
1252,1.5715044052810911,Uniformity of Cell Size,CTGAN
1253,1.1289890791594488,Uniformity of Cell Shape,CTGAN
1254,0.5718677448803218,Marginal Adhesion,CTGAN
1255,0.9887885383612446,Single Epithelial Cell Size,CTGAN
1256,3.7155016554937115,Bare Nuclei,CTGAN
1257,0.7004031424857081,Bland Chromatin,CTGAN
1258,0.8960823049358699,Normal Nucleoli,CTGAN
1259,0.055159601842382514,Mitoses,CTGAN
1260,1.022773366148731,Clump Thickness,Original
1261,1.9189209696326714,Uniformity of Cell Size,Original
1262,1.9203386020223234,Uniformity of Cell Shape,Original
1263,0.8976877898978073,Marginal Adhesion,Original
1264,0.8046532902536195,Single Epithelial Cell Size,Original
1265,2.08944333159777,Bare Nuclei,Original
1266,1.3061447246180893,Bland Chromatin,Original
1267,1.0417250438634227,Normal Nucleoli,Original
1268,0.16661517565756317,Mitoses,Original
1269,2.466503556369038,Clump Thickness,CTGAN
1270,1.5144597612300235,Uniformity of Cell Size,CTGAN
1271,1.324096388781082,Uniformity of Cell Shape,CTGAN
1272,0.5468088793476007,Marginal Adhesion,CTGAN
1273,0.9068352063524574,Single Epithelial Cell Size,CTGAN
1274,3.6178849279857928,Bare Nuclei,CTGAN
1275,0.7512581458417955,Bland Chromatin,CTGAN
1276,0.8723084924099744,Normal Nucleoli,CTGAN
1277,0.06626931878863049,Mitoses,CTGAN
1278,1.270836593804676,Clump Thickness,Original
1279,1.9325757271003245,Uniformity of Cell Size,Original
1280,2.0802687009398166,Uniformity of Cell Shape,Original
1281,0.8782815687455491,Marginal Adhesion,Original
1282,0.8553005453038193,Single Epithelial Cell Size,Original
1283,1.8920154451096018,Bare Nuclei,Original
1284,1.4221800822853001,Bland Chromatin,Original
1285,0.9617856564536301,Normal Nucleoli,Original
1286,0.18963139155054953,Mitoses,Original
1287,2.797446164728728,Clump Thickness,CTGAN
1288,1.4456045177306636,Uniformity of Cell Size,CTGAN
1289,1.2479852006174232,Uniformity of Cell Shape,CTGAN
1290,0.59010924011138,Marginal Adhesion,CTGAN
1291,0.9092293083617483,Single Epithelial Cell Size,CTGAN
1292,3.9120350097634073,Bare Nuclei,CTGAN
1293,0.6705686738007599,Bland Chromatin,CTGAN
1294,0.8751632425144825,Normal Nucleoli,CTGAN
1295,0.0556537220950462,Mitoses,CTGAN
1296,1.0814288101137202,Clump Thickness,Original
1297,1.8497976592557854,Uniformity of Cell Size,Original
1298,1.9324222165730898,Uniformity of Cell Shape,Original
1299,0.8343103467926549,Marginal Adhesion,Original
1300,0.829952423249758,Single Epithelial Cell Size,Original
1301,1.9753088207226774,Bare Nuclei,Original
1302,1.2532643351396633,Bland Chromatin,Original
1303,0.9670593864262675,Normal Nucleoli,Original
1304,0.17290352337917414,Mitoses,Original
1305,2.4408199061602915,Clump Thickness,CTGAN
1306,1.286655012120126,Uniformity of Cell Size,CTGAN
1307,1.181449224881616,Uniformity of Cell Shape,CTGAN
1308,0.5433848604732269,Marginal Adhesion,CTGAN
1309,0.8623316840435277,Single Epithelial Cell Size,CTGAN
1310,3.559871946066295,Bare Nuclei,CTGAN
1311,0.7616105029984199,Bland Chromatin,CTGAN
1312,0.7266320664659235,Normal Nucleoli,CTGAN
1313,0.0645136463324292,Mitoses,CTGAN
1314,1.1401470719706233,Clump Thickness,Original
1315,1.8834804013606763,Uniformity of Cell Size,Original
1316,1.9754830410042272,Uniformity of Cell Shape,Original
1317,0.9571882245854901,Marginal Adhesion,Original
1318,0.8368761579211387,Single Epithelial Cell Size,Original
1319,1.6880967833755978,Bare Nuclei,Original
1320,1.4214560926577307,Bland Chromatin,Original
1321,1.144701460845831,Normal Nucleoli,Original
1322,0.21988863733894506,Mitoses,Original
1323,2.3938468455370447,Clump Thickness,CTGAN
1324,1.624780566651548,Uniformity of Cell Size,CTGAN
1325,1.3076545661289822,Uniformity of Cell Shape,CTGAN
1326,0.568754484526993,Marginal Adhesion,CTGAN
1327,0.8578771326059961,Single Epithelial Cell Size,CTGAN
1328,3.48999286769315,Bare Nuclei,CTGAN
1329,0.6619542360591084,Bland Chromatin,CTGAN
1330,0.912969469322258,Normal Nucleoli,CTGAN
1331,0.05657601121975052,Mitoses,CTGAN
1332,1.0821117342593867,Clump Thickness,Original
1333,1.8657995214018674,Uniformity of Cell Size,Original
1334,1.9003628090011377,Uniformity of Cell Shape,Original
1335,0.8705692258553338,Marginal Adhesion,Original
1336,0.8130827439057432,Single Epithelial Cell Size,Original
1337,1.8890235230922825,Bare Nuclei,Original
1338,1.2278989213536193,Bland Chromatin,Original
1339,1.1595928442022738,Normal Nucleoli,Original
1340,0.17552742676733418,Mitoses,Original
1341,2.762366497965722,Clump Thickness,CTGAN
1342,1.422125463785914,Uniformity of Cell Size,CTGAN
1343,1.304572365800718,Uniformity of Cell Shape,CTGAN
1344,0.535852646983161,Marginal Adhesion,CTGAN
1345,0.8781351778973521,Single Epithelial Cell Size,CTGAN
1346,3.0275963966745136,Bare Nuclei,CTGAN
1347,0.6443567371494953,Bland Chromatin,CTGAN
1348,0.9257833489733093,Normal Nucleoli,CTGAN
1349,0.06039414809505029,Mitoses,CTGAN
1350,1.0179400530205696,Clump Thickness,Original
1351,1.8653910378795597,Uniformity of Cell Size,Original
1352,1.8104310632254157,Uniformity of Cell Shape,Original
1353,0.855765792370719,Marginal Adhesion,Original
1354,0.8447888307201595,Single Epithelial Cell Size,Original
1355,1.8497512996552636,Bare Nuclei,Original
1356,1.3316826434339002,Bland Chromatin,Original
1357,0.9112764301381557,Normal Nucleoli,Original
1358,0.1700815346342157,Mitoses,Original
1359,2.527189208542335,Clump Thickness,CTGAN
1360,1.5362003410845633,Uniformity of Cell Size,CTGAN
1361,1.28476005243848,Uniformity of Cell Shape,CTGAN
1362,0.5820121537005909,Marginal Adhesion,CTGAN
1363,0.8911664317862332,Single Epithelial Cell Size,CTGAN
1364,3.636122615053092,Bare Nuclei,CTGAN
1365,0.6479387489563285,Bland Chromatin,CTGAN
1366,0.9049469766875615,Normal Nucleoli,CTGAN
1367,0.07277251770175003,Mitoses,CTGAN
1368,1.109498514033416,Clump Thickness,Original
1369,1.8858518543483704,Uniformity of Cell Size,Original
1370,1.9047800360859093,Uniformity of Cell Shape,Original
1371,0.9133241756772034,Marginal Adhesion,Original
1372,0.9207383434735454,Single Epithelial Cell Size,Original
1373,1.8247425695641972,Bare Nuclei,Original
1374,1.3467849368581757,Bland Chromatin,Original
1375,0.9577513854797135,Normal Nucleoli,Original
1376,0.20098598427718853,Mitoses,Original
1377,2.5420129505378672,Clump Thickness,CTGAN
1378,1.480668557299713,Uniformity of Cell Size,CTGAN
1379,1.2317752145863217,Uniformity of Cell Shape,CTGAN
1380,0.6004274786239344,Marginal Adhesion,CTGAN
1381,0.875922717943273,Single Epithelial Cell Size,CTGAN
1382,3.647727946763733,Bare Nuclei,CTGAN
1383,0.6884174176609051,Bland Chromatin,CTGAN
1384,0.8342762008081047,Normal Nucleoli,CTGAN
1385,0.05567860570834924,Mitoses,CTGAN
1386,1.0341355535819796,Clump Thickness,Original
1387,2.1079749452987713,Uniformity of Cell Size,Original
1388,2.2822191480579717,Uniformity of Cell Shape,Original
1389,1.0066873395431886,Marginal Adhesion,Original
1390,0.9290371353472553,Single Epithelial Cell Size,Original
1391,2.073796235403571,Bare Nuclei,Original
1392,1.5032450410642013,Bland Chromatin,Original
1393,1.0230165785881793,Normal Nucleoli,Original
1394,0.17791058137854573,Mitoses,Original
1395,2.438189569433842,Clump Thickness,CTGAN
1396,1.3284592016970436,Uniformity of Cell Size,CTGAN
1397,1.185559604569842,Uniformity of Cell Shape,CTGAN
1398,0.5945427337188595,Marginal Adhesion,CTGAN
1399,0.8837100213183741,Single Epithelial Cell Size,CTGAN
1400,3.9004249676157374,Bare Nuclei,CTGAN
1401,0.7388412302879731,Bland Chromatin,CTGAN
1402,0.8877262978288317,Normal Nucleoli,CTGAN
1403,0.06231715319366488,Mitoses,CTGAN
1404,1.1663488368256898,Clump Thickness,Original
1405,2.0191378614942197,Uniformity of Cell Size,Original
1406,1.9331339330584545,Uniformity of Cell Shape,Original
1407,0.9506255370434092,Marginal Adhesion,Original
1408,0.8772269037193653,Single Epithelial Cell Size,Original
1409,1.9633099086153305,Bare Nuclei,Original
1410,1.2321995606697194,Bland Chromatin,Original
1411,0.9154521162151944,Normal Nucleoli,Original
1412,0.18858072446725752,Mitoses,Original
1413,2.455360158004535,Clump Thickness,CTGAN
1414,1.3703128583614121,Uniformity of Cell Size,CTGAN
1415,1.2966362868048098,Uniformity of Cell Shape,CTGAN
1416,0.5745662689625697,Marginal Adhesion,CTGAN
1417,0.952944908640422,Single Epithelial Cell Size,CTGAN
1418,3.5772507805672547,Bare Nuclei,CTGAN
1419,0.691292670154886,Bland Chromatin,CTGAN
1420,0.9360358382631588,Normal Nucleoli,CTGAN
1421,0.059434383377365264,Mitoses,CTGAN
1422,0.9628155053882973,Clump Thickness,Original
1423,1.8473266115099822,Uniformity of Cell Size,Original
1424,1.9751993681291786,Uniformity of Cell Shape,Original
1425,0.8692773026327933,Marginal Adhesion,Original
1426,0.8525938452008005,Single Epithelial Cell Size,Original
1427,1.7156710749380502,Bare Nuclei,Original
1428,1.2540534230354377,Bland Chromatin,Original
1429,0.9652551718557452,Normal Nucleoli,Original
1430,0.14646985811447688,Mitoses,Original
1431,2.385493655626046,Clump Thickness,CTGAN
1432,1.4947020066922045,Uniformity of Cell Size,CTGAN
1433,1.304349899018556,Uniformity of Cell Shape,CTGAN
1434,0.5656535492235543,Marginal Adhesion,CTGAN
1435,0.9022972410611091,Single Epithelial Cell Size,CTGAN
1436,3.6741506030747346,Bare Nuclei,CTGAN
1437,0.6991549905482081,Bland Chromatin,CTGAN
1438,0.8141862392610663,Normal Nucleoli,CTGAN
1439,0.04850092458905798,Mitoses,CTGAN
1440,1.1852019279335,Clump Thickness,Original
1441,1.9471722714224824,Uniformity of Cell Size,Original
1442,2.020888325679598,Uniformity of Cell Shape,Original
1443,0.8440916127478532,Marginal Adhesion,Original
1444,0.867880348972649,Single Epithelial Cell Size,Original
1445,1.9915268216385815,Bare Nuclei,Original
1446,1.2687340542077346,Bland Chromatin,Original
1447,0.9783378601311743,Normal Nucleoli,Original
1448,0.19185052348500448,Mitoses,Original
1449,2.5376226652689353,Clump Thickness,CTGAN
1450,1.4394295489256295,Uniformity of Cell Size,CTGAN
1451,1.3024421548893947,Uniformity of Cell Shape,CTGAN
1452,0.6032644987990465,Marginal Adhesion,CTGAN
1453,0.9446081272036185,Single Epithelial Cell Size,CTGAN
1454,3.6626555613791942,Bare Nuclei,CTGAN
1455,0.7167633258258713,Bland Chromatin,CTGAN
1456,0.832036329681605,Normal Nucleoli,CTGAN
1457,0.049177116419939756,Mitoses,CTGAN
1458,1.0834517409130706,Clump Thickness,Original
1459,1.70065876576993,Uniformity of Cell Size,Original
1460,1.8782908214330039,Uniformity of Cell Shape,Original
1461,0.877627521331876,Marginal Adhesion,Original
1462,0.8871345637763206,Single Epithelial Cell Size,Original
1463,1.8021557374027715,Bare Nuclei,Original
1464,1.202796500577567,Bland Chromatin,Original
1465,1.029306567890219,Normal Nucleoli,Original
1466,0.17456237450509515,Mitoses,Original
1467,2.615913175229706,Clump Thickness,CTGAN
1468,1.486933492949103,Uniformity of Cell Size,CTGAN
1469,1.215396216689794,Uniformity of Cell Shape,CTGAN
1470,0.5871811933940851,Marginal Adhesion,CTGAN
1471,0.8712468601864298,Single Epithelial Cell Size,CTGAN
1472,4.268672092697204,Bare Nuclei,CTGAN
1473,0.6895665311671197,Bland Chromatin,CTGAN
1474,0.896008635611248,Normal Nucleoli,CTGAN
1475,0.05817500662133434,Mitoses,CTGAN
1476,1.1874832579548644,Clump Thickness,Original
1477,1.9314644088224764,Uniformity of Cell Size,Original
1478,1.908828491909683,Uniformity of Cell Shape,Original
1479,0.9651963711627599,Marginal Adhesion,Original
1480,0.7973274960517008,Single Epithelial Cell Size,Original
1481,2.0538630150398745,Bare Nuclei,Original
1482,1.281900662768025,Bland Chromatin,Original
1483,0.8757202972607477,Normal Nucleoli,Original
1484,0.20384858948441878,Mitoses,Original
1485,2.5748305368633786,Clump Thickness,CTGAN
1486,1.442545827474065,Uniformity of Cell Size,CTGAN
1487,1.2683228042296482,Uniformity of Cell Shape,CTGAN
1488,0.5385995978083531,Marginal Adhesion,CTGAN
1489,0.8312686705467576,Single Epithelial Cell Size,CTGAN
1490,3.5243063932548564,Bare Nuclei,CTGAN
1491,0.7683719484314923,Bland Chromatin,CTGAN
1492,0.8707466259446416,Normal Nucleoli,CTGAN
1493,0.05019980059484065,Mitoses,CTGAN
1494,1.1136817743630947,Clump Thickness,Original
1495,2.0028608709093785,Uniformity of Cell Size,Original
1496,1.981187969311741,Uniformity of Cell Shape,Original
1497,0.8133584265305737,Marginal Adhesion,Original
1498,0.8169208427113603,Single Epithelial Cell Size,Original
1499,1.7853644177846668,Bare Nuclei,Original
1500,1.2424178503048606,Bland Chromatin,Original
1501,1.0062968643332775,Normal Nucleoli,Original
1502,0.20946492342714373,Mitoses,Original
1503,2.9573841172601116,Clump Thickness,CTGAN
1504,1.3934817211467405,Uniformity of Cell Size,CTGAN
1505,1.3261300177782425,Uniformity of Cell Shape,CTGAN
1506,0.5770157053178822,Marginal Adhesion,CTGAN
1507,0.9382077492668514,Single Epithelial Cell Size,CTGAN
1508,4.358548465646769,Bare Nuclei,CTGAN
1509,0.6260574046574308,Bland Chromatin,CTGAN
1510,0.8364109938140585,Normal Nucleoli,CTGAN
1511,0.05784080263789931,Mitoses,CTGAN
1512,1.0257054805928643,Clump Thickness,Original
1513,1.746070404654973,Uniformity of Cell Size,Original
1514,1.7842571776691516,Uniformity of Cell Shape,Original
1515,0.8799851191030235,Marginal Adhesion,Original
1516,0.7978292320260465,Single Epithelial Cell Size,Original
1517,2.106264751127736,Bare Nuclei,Original
1518,1.247924069643679,Bland Chromatin,Original
1519,0.8690515142357964,Normal Nucleoli,Original
1520,0.18524117050759667,Mitoses,Original
1521,2.3882378953551147,Clump Thickness,CTGAN
1522,1.243389323762256,Uniformity of Cell Size,CTGAN
1523,1.202623400417823,Uniformity of Cell Shape,CTGAN
1524,0.5282635647934394,Marginal Adhesion,CTGAN
1525,0.9552930970978193,Single Epithelial Cell Size,CTGAN
1526,3.683016357171493,Bare Nuclei,CTGAN
1527,0.6745799628005343,Bland Chromatin,CTGAN
1528,0.7253619525913995,Normal Nucleoli,CTGAN
1529,0.06030616532083628,Mitoses,CTGAN
1530,1.1559285088920377,Clump Thickness,Original
1531,2.0338234675776174,Uniformity of Cell Size,Original
1532,2.0180861403260097,Uniformity of Cell Shape,Original
1533,1.0077749634497657,Marginal Adhesion,Original
1534,0.8021094774178908,Single Epithelial Cell Size,Original
1535,1.8499558599578898,Bare Nuclei,Original
1536,1.3858418623687438,Bland Chromatin,Original
1537,0.8816624567904002,Normal Nucleoli,Original
1538,0.1671425630280056,Mitoses,Original
1539,2.497808588623679,Clump Thickness,CTGAN
1540,1.3458290675432645,Uniformity of Cell Size,CTGAN
1541,1.1763285672398192,Uniformity of Cell Shape,CTGAN
1542,0.564992992242855,Marginal Adhesion,CTGAN
1543,0.9254100375169811,Single Epithelial Cell Size,CTGAN
1544,3.3867623882258777,Bare Nuclei,CTGAN
1545,0.6389213089921063,Bland Chromatin,CTGAN
1546,0.8203065003867278,Normal Nucleoli,CTGAN
1547,0.04290346432350525,Mitoses,CTGAN
1548,1.37185908270725,Clump Thickness,Original
1549,1.9365384361296332,Uniformity of Cell Size,Original
1550,1.8853910216518768,Uniformity of Cell Shape,Original
1551,0.927258152583658,Marginal Adhesion,Original
1552,0.9249570518032539,Single Epithelial Cell Size,Original
1553,2.17554007800697,Bare Nuclei,Original
1554,1.4545149097959489,Bland Chromatin,Original
1555,1.0521507786445086,Normal Nucleoli,Original
1556,0.20234684832595676,Mitoses,Original
1557,2.7937993432897557,Clump Thickness,CTGAN
1558,1.5591801868429287,Uniformity of Cell Size,CTGAN
1559,1.2501581660858858,Uniformity of Cell Shape,CTGAN
1560,0.6426311606453353,Marginal Adhesion,CTGAN
1561,0.8582048031397195,Single Epithelial Cell Size,CTGAN
1562,3.9348967731175164,Bare Nuclei,CTGAN
1563,0.721976453352524,Bland Chromatin,CTGAN
1564,0.9425341551145006,Normal Nucleoli,CTGAN
1565,0.045539323751981324,Mitoses,CTGAN
1566,1.0416759045887565,Clump Thickness,Original
1567,1.740925268951707,Uniformity of Cell Size,Original
1568,1.7438341508473667,Uniformity of Cell Shape,Original
1569,0.8709402107328846,Marginal Adhesion,Original
1570,0.8101484700997564,Single Epithelial Cell Size,Original
1571,2.14906106210927,Bare Nuclei,Original
1572,1.3907486066370822,Bland Chromatin,Original
1573,0.8929991994314563,Normal Nucleoli,Original
1574,0.20237279685589485,Mitoses,Original
1575,2.6411310256784883,Clump Thickness,CTGAN
1576,1.5624640401814072,Uniformity of Cell Size,CTGAN
1577,1.3272892625682047,Uniformity of Cell Shape,CTGAN
1578,0.5418786927062412,Marginal Adhesion,CTGAN
1579,0.8949314002100136,Single Epithelial Cell Size,CTGAN
1580,3.4063208257124455,Bare Nuclei,CTGAN
1581,0.6645011316328816,Bland Chromatin,CTGAN
1582,0.919931546586883,Normal Nucleoli,CTGAN
1583,0.07871951497455014,Mitoses,CTGAN
1584,1.2987200119237072,Clump Thickness,Original
1585,1.84526932844578,Uniformity of Cell Size,Original
1586,1.8613672232778657,Uniformity of Cell Shape,Original
1587,0.8586972889615236,Marginal Adhesion,Original
1588,0.8862351481280296,Single Epithelial Cell Size,Original
1589,2.010195571458998,Bare Nuclei,Original
1590,1.3080682214982053,Bland Chromatin,Original
1591,1.0763211402635915,Normal Nucleoli,Original
1592,0.2385814379601466,Mitoses,Original
1593,2.541280771124889,Clump Thickness,CTGAN
1594,1.4239013281576887,Uniformity of Cell Size,CTGAN
1595,1.3967306009886022,Uniformity of Cell Shape,CTGAN
1596,0.5589549800356186,Marginal Adhesion,CTGAN
1597,0.8634340755323734,Single Epithelial Cell Size,CTGAN
1598,3.615300903599339,Bare Nuclei,CTGAN
1599,0.6921328646899222,Bland Chromatin,CTGAN
1600,0.8564325532474187,Normal Nucleoli,CTGAN
1601,0.05776308975830463,Mitoses,CTGAN
1602,1.203966344500557,Clump Thickness,Original
1603,1.8240646962219962,Uniformity of Cell Size,Original
1604,1.901072527070836,Uniformity of Cell Shape,Original
1605,0.864316341359361,Marginal Adhesion,Original
1606,0.9035493760738402,Single Epithelial Cell Size,Original
1607,1.9159524706859403,Bare Nuclei,Original
1608,1.3216360045658462,Bland Chromatin,Original
1609,0.9364644577350031,Normal Nucleoli,Original
1610,0.1829996509211051,Mitoses,Original
1611,2.5073606814808707,Clump Thickness,CTGAN
1612,1.4659763380656796,Uniformity of Cell Size,CTGAN
1613,1.2470527631670303,Uniformity of Cell Shape,CTGAN
1614,0.5332421260288946,Marginal Adhesion,CTGAN
1615,0.8699532760307294,Single Epithelial Cell Size,CTGAN
1616,4.097100476196768,Bare Nuclei,CTGAN
1617,0.7234243204766402,Bland Chromatin,CTGAN
1618,0.8990288243517193,Normal Nucleoli,CTGAN
1619,0.03896733319617951,Mitoses,CTGAN
1620,1.0721547220698318,Clump Thickness,Original
1621,1.8160656306508143,Uniformity of Cell Size,Original
1622,1.8466639918052072,Uniformity of Cell Shape,Original
1623,0.8271121562528765,Marginal Adhesion,Original
1624,0.7129556164447711,Single Epithelial Cell Size,Original
1625,1.8731105131803731,Bare Nuclei,Original
1626,1.3405679301916305,Bland Chromatin,Original
1627,1.0388147402758097,Normal Nucleoli,Original
1628,0.1921163708049263,Mitoses,Original
1629,2.4403144237317274,Clump Thickness,CTGAN
1630,1.4678460266338622,Uniformity of Cell Size,CTGAN
1631,1.292030749437461,Uniformity of Cell Shape,CTGAN
1632,0.5470403170552736,Marginal Adhesion,CTGAN
